endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,genre,release_date,genres,percentage_listened
2024-04-18 18:04:00,Garfunkel and Oates,Weed Card,21747,ezra,https://open.spotify.com/track/03x4qrIjPj5QnHmfOmol16,03x4qrIjPj5QnHmfOmol16,All Over Your Face,24.0,115866.0,2.0,https://i.scdn.co/image/ab67616d0000b273b8f1df041012243ac34a94e2,['Garfunkel and Oates'],,2011-02-01,['comic'],0.18769095334265445
2024-04-18 18:06:00,Garfunkel and Oates,Weed Card,967,ezra,https://open.spotify.com/track/03x4qrIjPj5QnHmfOmol16,03x4qrIjPj5QnHmfOmol16,All Over Your Face,24.0,115866.0,2.0,https://i.scdn.co/image/ab67616d0000b273b8f1df041012243ac34a94e2,['Garfunkel and Oates'],,2011-02-01,['comic'],0.008345847789688087
2024-04-18 18:06:00,Leith Ross,I'd Have to Think About It,17322,ezra,https://open.spotify.com/track/3MkEVGXroAZV4BAtBV9yOf,3MkEVGXroAZV4BAtBV9yOf,I'd Have to Think About It,53.0,150141.0,1.0,https://i.scdn.co/image/ab67616d0000b273567d0626c7f9f78c48be18aa,['Leith Ross'],,2021-10-08,"['indie pop', 'pov: indie']",0.11537155074230224
2024-05-22 14:08:00,Leith Ross,I'd Have to Think About It,7147,ezra,https://open.spotify.com/track/3MkEVGXroAZV4BAtBV9yOf,3MkEVGXroAZV4BAtBV9yOf,I'd Have to Think About It,53.0,150141.0,1.0,https://i.scdn.co/image/ab67616d0000b273567d0626c7f9f78c48be18aa,['Leith Ross'],,2021-10-08,"['indie pop', 'pov: indie']",0.04760192086105727
2024-05-28 03:31:00,Okazaki Taiiku,キミの冒険,2090,ezra,https://open.spotify.com/track/0fes6t9kQReumEBug0uw2A,0fes6t9kQReumEBug0uw2A,「劇場版ポケットモンスター ココ」テーマソング集,30.0,254066.0,9.0,https://i.scdn.co/image/ab67616d0000b2734c3bc69707e539958238cfd9,['Okazaki Taiiku'],,2020-12-23,"['j-rock', 'japanese electropop']",0.008226208937835051
2024-05-28 03:31:00,ЯeaL,未来コネクション,2303,ezra,https://open.spotify.com/track/6C3pU858NJKAxoK3CMFMKf,6C3pU858NJKAxoK3CMFMKf,ライトアップアンビバレンツ,37.0,250600.0,9.0,https://i.scdn.co/image/ab67616d0000b2733f867cc44752c92be84cd033,['ЯeaL'],,2020-09-16,['anime rock'],0.009189944134078212
2024-05-28 03:31:00,Tomohisa Sako,ゲッタバンバン,8298,ezra,https://open.spotify.com/track/5sKChzlnMVcQxt5ioQ6p1O,5sKChzlnMVcQxt5ioQ6p1O,僕から君へ,40.0,249320.0,1.0,https://i.scdn.co/image/ab67616d0000b27392864786b81f9e0eddf779db,['Tomohisa Sako'],,2015-07-22,['anime rock'],0.03328252847745869
2024-05-28 03:31:00,Shoko Nakagawa,タイプ：ワイルド,2751,ezra,https://open.spotify.com/track/1waTTGQBBqbEPX6xc3weBQ,1waTTGQBBqbEPX6xc3weBQ,Kaze To Issho Ni,19.0,207226.0,2.0,https://i.scdn.co/image/ab67616d0000b273306519dfc19100d150821dd7,['Shoko Nakagawa'],,1998,"['anime', 'anime rock']",0.01327536119984944
2024-05-28 03:32:00,Okazaki Taiiku,ポーズ,2112,ezra,https://open.spotify.com/track/7e4zKvnl9L9z4wCSQCt6xo,7e4zKvnl9L9z4wCSQCt6xo,「劇場版ポケットモンスター ココ」テーマソング集,20.0,233786.0,7.0,https://i.scdn.co/image/ab67616d0000b2734c3bc69707e539958238cfd9,['Okazaki Taiiku'],,2020-12-23,,0.009033902799996578
2024-05-28 03:32:00,Shiritsu Ebisu Chugaku,手をつなごう,2240,ezra,https://open.spotify.com/track/6anuSRaKSp8STQcKBTXjMg,6anuSRaKSp8STQcKBTXjMg,中人,24.0,334866.0,14.0,https://i.scdn.co/image/ab67616d0000b27352c21afefef34c56356d0fbb,['Shiritsu Ebisu Chugaku'],,2013-07-31,"['j-idol', 'j-pop girl group']",0.006689242861323634
2024-05-28 03:32:00,Yusuke,V,5226,ezra,https://open.spotify.com/track/1qBlFGgmdtVV1tg81aVLlo,1qBlFGgmdtVV1tg81aVLlo,あの・・旅の途中なんですケド。コンプリートパック,40.0,229453.0,13.0,https://i.scdn.co/image/ab67616d0000b273db680bb9ce05b36064b59ed1,['Yusuke'],,2014-03-19,['j-pop'],0.02277590617686411
2024-05-28 03:32:00,kobasolo,めざせポケモンマスター,15935,ezra,https://open.spotify.com/track/5BwRJbuPNXwewCiUfnvDEi,5BwRJbuPNXwewCiUfnvDEi,MIRAI COVERS,20.0,254893.0,3.0,https://i.scdn.co/image/ab67616d0000b273b61e3ba1cb930e869141785f,"['kobasolo', '未来']",,2018-08-27,['anime rock'],0.06251642846213902
2024-05-28 03:32:00,西川くんとキリショー,1・2・3,9728,ezra,https://open.spotify.com/track/0Lht8RMgwajlME65mvaUoQ,0Lht8RMgwajlME65mvaUoQ,1・2・3,34.0,296416.0,1.0,https://i.scdn.co/image/ab67616d0000b2738dfa902d16b26dea0364d5f3,['西川くんとキリショー'],,2020-09-30,['otacore'],0.03281874122854367
2024-05-28 03:32:00,Shoko Nakagawa,ドリドリ,4330,ezra,https://open.spotify.com/track/6cCWp8qzAYgy5dCUfFB1IZ,6cCWp8qzAYgy5dCUfFB1IZ,RGB - True Color,26.0,236240.0,1.0,https://i.scdn.co/image/ab67616d0000b273e89a089d11262e41f095a132,['Shoko Nakagawa'],,2015,"['anime', 'anime rock']",0.01832881815103285
2024-05-28 03:32:00,Yusuke,メガV,4565,ezra,https://open.spotify.com/track/0KYqN5CqDUMSzMBRT8rW8j,0KYqN5CqDUMSzMBRT8rW8j,遊助 BEST 2009-2019 〜あの・・あっとゆー間だったんですケド。〜,35.0,225720.0,23.0,https://i.scdn.co/image/ab67616d0000b2731113213080533604097e99df,['Yusuke'],,2019-02-27,['j-pop'],0.020224171539961013
2024-05-28 03:32:00,からあげ姉妹,１・２・３,3989,ezra,https://open.spotify.com/track/5eOz8xzZX9J5oSGTdifRgz,5eOz8xzZX9J5oSGTdifRgz,１・２・３,34.0,294471.0,1.0,https://i.scdn.co/image/ab67616d0000b273289b97b7b7be74b1c65fb0b0,['からあげ姉妹'],,2021-02-19,['otacore'],0.013546325444610844
2024-05-28 11:35:00,kobasolo,めざせポケモンマスター,8746,ezra,https://open.spotify.com/track/5BwRJbuPNXwewCiUfnvDEi,5BwRJbuPNXwewCiUfnvDEi,MIRAI COVERS,20.0,254893.0,3.0,https://i.scdn.co/image/ab67616d0000b273b61e3ba1cb930e869141785f,"['kobasolo', '未来']",,2018-08-27,['anime rock'],0.034312436983361644
2024-05-28 11:36:00,kobasolo,めざせポケモンマスター,8151,ezra,https://open.spotify.com/track/5BwRJbuPNXwewCiUfnvDEi,5BwRJbuPNXwewCiUfnvDEi,MIRAI COVERS,20.0,254893.0,3.0,https://i.scdn.co/image/ab67616d0000b273b61e3ba1cb930e869141785f,"['kobasolo', '未来']",,2018-08-27,['anime rock'],0.0319781241540568
2024-05-28 11:37:00,Michael Jackson,Don't Stop 'Til You Get Enough,8569,ezra,https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ,46eu3SBuFCXWsPT39Yg3tJ,Off the Wall,72.0,365466.0,1.0,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,['Michael Jackson'],,1979-08-10,"['r&b', 'soul']",0.02344677753881346
2024-05-28 11:37:00,からあげ姉妹,１・２・３,30255,ezra,https://open.spotify.com/track/5eOz8xzZX9J5oSGTdifRgz,5eOz8xzZX9J5oSGTdifRgz,１・２・３,34.0,294471.0,1.0,https://i.scdn.co/image/ab67616d0000b273289b97b7b7be74b1c65fb0b0,['からあげ姉妹'],,2021-02-19,['otacore'],0.10274356388235174
2024-05-28 11:38:00,Matt Maltese,Curl up & Die,1044,ezra,https://open.spotify.com/track/0mDn9q0XZBVI3xICivkTY1,0mDn9q0XZBVI3xICivkTY1,Krystal,60.0,202022.0,8.0,https://i.scdn.co/image/ab67616d0000b273f01251e6e914959ebbd88ae5,['Matt Maltese'],,2020-11-20,"['indie anthem-folk', 'indie pop', 'pov: indie']",0.005167754006989338
2024-05-28 11:38:00,boygenius,Cool About It,1068,ezra,https://open.spotify.com/track/5PJH1U5Iie893v48Fl9yaC,5PJH1U5Iie893v48Fl9yaC,the record,70.0,180000.0,5.0,https://i.scdn.co/image/ab67616d0000b27343fc02bcfa7cd4e6bb66aa22,"['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",,2023-03-31,"['ambient folk', 'art pop', 'indie pop', 'la indie', 'pov: indie']",0.005933333333333333
2024-05-28 11:38:00,Frankie Cosmos,Abigail,1416,ezra,https://open.spotify.com/track/75NgXlkXMMtUI9611uR5kX,75NgXlkXMMtUI9611uR5kX,Inner World Peace,51.0,113936.0,1.0,https://i.scdn.co/image/ab67616d0000b2733b384425f896061a96c9143f,['Frankie Cosmos'],,2022-10-21,"['bedroom pop', 'bubblegrunge', 'indie pop']",0.012428029771099565
2024-05-28 11:38:00,Leith Ross,I'd Have to Think About It,4860,ezra,https://open.spotify.com/track/3MkEVGXroAZV4BAtBV9yOf,3MkEVGXroAZV4BAtBV9yOf,I'd Have to Think About It,53.0,150141.0,1.0,https://i.scdn.co/image/ab67616d0000b273567d0626c7f9f78c48be18aa,['Leith Ross'],,2021-10-08,"['indie pop', 'pov: indie']",0.032369572601754354
2024-05-28 11:38:00,"The Army, The Navy",Vienna (In Memoriam),1114,ezra,https://open.spotify.com/track/3T5ropII0GpY62f6SZJOIi,3T5ropII0GpY62f6SZJOIi,Fruit For Flies,51.0,145888.0,4.0,https://i.scdn.co/image/ab67616d0000b2733c8ca3873f70ad5c44adbb35,"['The Army, The Navy']",,2024-03-08,[],0.007635994735687651
2024-05-28 11:38:00,Dua Lipa,Don't Start Now,18692,ezra,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,Future Nostalgia,80.0,183290.0,2.0,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f,['Dua Lipa'],,2020-03-27,"['dance pop', 'pop', 'uk pop']",0.10198046811064433
2024-05-28 11:47:00,Adventure Time,Everything Stays (feat. Olivia Olson),31272,ezra,https://open.spotify.com/track/2jnOUdpaFKr9koG1Vtbj6v,2jnOUdpaFKr9koG1Vtbj6v,"Adventure Time, Vol. 3 (Original Soundtrack)",63.0,95058.0,11.0,https://i.scdn.co/image/ab67616d0000b273ef32855c467398112c07e8d4,"['Adventure Time', 'Olivia Olson']",,2019-05-01,['pov: indie'],0.32897809758252855
2024-05-28 11:47:00,DECO*27,サラマンダー,1787,ezra,https://open.spotify.com/track/64LMCa7fkdfHYLtCm0kGTR,64LMCa7fkdfHYLtCm0kGTR,サラマンダー,55.0,155647.0,1.0,https://i.scdn.co/image/ab67616d0000b273ffe33cd03d4ce1622cfab60a,['DECO*27'],,2022-01-08,"['anime rock', 'j-pixie', 'vocaloid']",0.011481107891575167
2024-05-28 11:49:00,Daryl Hall & John Oates,Maneater,1439,ezra,https://open.spotify.com/track/7j74lucZ59vqN67Ipe2ZcY,7j74lucZ59vqN67Ipe2ZcY,H2O,79.0,273173.0,1.0,https://i.scdn.co/image/ab67616d0000b273cfe4163cbb6d12f3ec15898e,['Daryl Hall & John Oates'],,1982-10-04,"['album rock', 'classic rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",0.005267724116219392
2024-05-28 11:49:00,Boney M.,Daddy Cool,2740,ezra,https://open.spotify.com/track/3WMbD1OyfKuwWDWMNbPQ4g,3WMbD1OyfKuwWDWMNbPQ4g,Take The Heat Off Me,69.0,208600.0,1.0,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691,['Boney M.'],,1976,['europop'],0.013135186960690316
2024-05-28 11:49:00,Boney M.,Daddy Cool,1555,ezra,https://open.spotify.com/track/3WMbD1OyfKuwWDWMNbPQ4g,3WMbD1OyfKuwWDWMNbPQ4g,Take The Heat Off Me,69.0,208600.0,1.0,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691,['Boney M.'],,1976,['europop'],0.0074544582933844675
2024-05-28 11:49:00,Men At Work,Down Under,1300,ezra,https://open.spotify.com/track/3ZZq9396zv8pcn5GYVhxUi,3ZZq9396zv8pcn5GYVhxUi,Business As Usual,77.0,222320.0,3.0,https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2,['Men At Work'],,1981-11-09,"['album rock', 'australian rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",0.005847427132061893
2024-05-28 11:49:00,Outkast,Hey Ya!,138089,ezra,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,2PpruBYCo4H7WOBJ7Q2EwM,Speakerboxxx/The Love Below,80.0,235213.0,9.0,https://i.scdn.co/image/ab67616d0000b2736e88eb6508fd94cd1b745ce2,['Outkast'],,2003,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",0.5870806460527267
2024-05-28 11:49:00,Justin Timberlake,SexyBack (feat. Timbaland),1207,ezra,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,FutureSex/LoveSounds,79.0,242733.0,2.0,https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091,"['Justin Timberlake', 'Timbaland']",,2006-09-12,"['dance pop', 'pop', 'pop rap']",0.00497254184639089
2024-05-28 11:50:00,Gen Hoshino,Comedy,1648,ezra,https://open.spotify.com/track/5SuOikwiRyPMVoIQDJUgSV,5SuOikwiRyPMVoIQDJUgSV,Comedy,61.0,230666.0,1.0,https://i.scdn.co/image/ab67616d0000b27326573d555999566291e3b7a8,['Gen Hoshino'],,2022-04-08,"['j-acoustic', 'j-pop', 'japanese singer-songwriter']",0.0071445293194489
2024-05-28 11:50:00,ONE OK ROCK,We Are,5254,ezra,https://open.spotify.com/track/57sk9X1fPLXRfkw74XNrmK,57sk9X1fPLXRfkw74XNrmK,Ambitions,58.0,255400.0,4.0,https://i.scdn.co/image/ab67616d0000b2730f94f53a1c9c60d953ffd2f2,['ONE OK ROCK'],,2017-01-13,"['j-pop', 'j-rock']",0.0205716523101018
2024-05-28 11:50:00,Giga,劣等上等 feat. 鏡音リン・レン,12004,ezra,https://open.spotify.com/track/367IrkRR4wk5WtSL41rONn,367IrkRR4wk5WtSL41rONn,劣等上等 feat. 鏡音リン・レン,52.0,235096.0,1.0,https://i.scdn.co/image/ab67616d0000b273019ec20f61b18f2b5dc09cb4,"['Giga', '鏡音リン・レン']",,2018-08-22,['vocaloid'],0.051059992513696535
2024-05-28 11:50:00,Eve,Kaikai Kitan,1625,ezra,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,6y4GYuZszeXNOXuBFsJlos,Kaikai Kitan / Ao No Waltz,71.0,221426.0,1.0,https://i.scdn.co/image/ab67616d0000b2734b54d2a72484832db80a0fe9,['Eve'],,2020-12-23,"['anime', 'anime rock']",0.007338794902134347
2024-05-28 11:50:00,Demi Lovato,Confident,27812,ezra,https://open.spotify.com/track/3DXXKDbbZKyAZfNb96ST3q,3DXXKDbbZKyAZfNb96ST3q,Confident,69.0,205745.0,1.0,https://i.scdn.co/image/ab67616d0000b273ed164cf1c10f028e8f528784,['Demi Lovato'],,2015-01-01,"['pop', 'post-teen pop']",0.13517703953923546
2024-05-28 11:50:00,Breaking Benjamin,The Diary of Jane - Single Version,7614,ezra,https://open.spotify.com/track/0faXHILILebCGnJBPU6KJJ,0faXHILILebCGnJBPU6KJJ,Phobia (Clean Version),73.0,200546.0,2.0,https://i.scdn.co/image/ab67616d0000b2735aa75a47afe2804e280bd149,['Breaking Benjamin'],,2006-01-01,"['alternative metal', 'nu metal', 'post-grunge']",0.03796635185942377
2024-05-28 11:51:00,Mother Mother,Hayloft,4207,ezra,https://open.spotify.com/track/0kYMwaQWABTkFff8AZjmYI,0kYMwaQWABTkFff8AZjmYI,Inside (Deluxe),73.0,215040.0,16.0,https://i.scdn.co/image/ab67616d0000b273ac91ecc149d3fb876f117a84,['Mother Mother'],,2022-01-28,"['canadian indie rock', 'pov: indie', 'vancouver indie']",0.019563802083333335
2024-05-28 11:51:00,Dove Cameron,Boyfriend,4445,ezra,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,59CfNbkERJ3NoTXDvoURjj,Boyfriend,70.0,153000.0,1.0,https://i.scdn.co/image/ab67616d0000b2730397f50cb9dc5393db5d08bc,['Dove Cameron'],,2022-02-11,['pop'],0.029052287581699348
2024-05-28 11:51:00,Arctic Monkeys,Do I Wanna Know?,5339,ezra,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,5FVd6KXrgO9B3JPmC8OPst,AM,84.0,272394.0,1.0,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,['Arctic Monkeys'],,2013-09-09,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",0.019600284881458475
2024-05-28 11:51:00,Travis Scott,HIGHEST IN THE ROOM,6685,ezra,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,84.0,175720.0,1.0,https://i.scdn.co/image/ab67616d0000b273e42b5fea4ac4c3d6328b622b,['Travis Scott'],,2019-10-04,"['rap', 'slap house']",0.03804347826086957
2024-05-28 11:51:00,Evanescence,Bring Me To Life,7289,ezra,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp,0COqiPhxzoWICwFCS4eZcp,Fallen,83.0,235893.0,2.0,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432,['Evanescence'],,2003-03-04,['alternative metal'],0.030899602786008912
2024-05-28 11:51:00,Scatman John,Scatman (ski-ba-bop-ba-dop-bop),5295,ezra,https://open.spotify.com/track/623rRTKwGmgjH6sjE9uWLh,623rRTKwGmgjH6sjE9uWLh,Scatman's World,68.0,215973.0,5.0,https://i.scdn.co/image/ab67616d0000b273c7ed51b9dc1014285cae2ae2,['Scatman John'],,1995-06-01,['eurodance'],0.024516953508077397
2024-05-28 11:51:00,Roar,I Can't Handle Change,12409,ezra,https://open.spotify.com/track/37l31PrCNsg8baUjarNAi9,37l31PrCNsg8baUjarNAi9,I Can't Handle Change,76.0,198213.0,1.0,https://i.scdn.co/image/ab67616d0000b2737ffa4709d9debeacb9723a56,['Roar'],,2010-03-14,"['pov: indie', 'weirdcore']",0.06260437004636427
2024-05-28 11:55:00,Rachel Bloom,West Covina,199191,ezra,https://open.spotify.com/track/7B7UlzXUuVbj5gdrv8WtiY,7B7UlzXUuVbj5gdrv8WtiY,"Crazy Ex-Girlfriend: Season 1 (Original Television Soundtrack, Vol. 1)",26.0,199191.0,2.0,https://i.scdn.co/image/ab67616d0000b273cfd044717c71ac2e1d55e9d1,['Rachel Bloom'],,2016-02-19,[],1.0
2024-05-28 11:58:00,The Offspring,"You're Gonna Go Far, Kid",2623,ezra,https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,6TfBA04WJ3X1d1wXhaCFVT,"Rise And Fall, Rage And Grace",80.0,177826.0,3.0,https://i.scdn.co/image/ab67616d0000b273890ce61533a89e00ce593fcb,['The Offspring'],,2008-06-17,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",0.014750373961063061
2024-05-28 11:58:00,The Offspring,"You're Gonna Go Far, Kid",6130,ezra,https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,6TfBA04WJ3X1d1wXhaCFVT,"Rise And Fall, Rage And Grace",80.0,177826.0,3.0,https://i.scdn.co/image/ab67616d0000b273890ce61533a89e00ce593fcb,['The Offspring'],,2008-06-17,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",0.03447189949726137
2024-05-28 11:58:00,Carl Douglas,Kung Fu Fighting,15502,ezra,https://open.spotify.com/track/7K8QsHbmUpSX37oOCL4e2g,7K8QsHbmUpSX37oOCL4e2g,Kung Fu Fighter,69.0,197935.0,1.0,https://i.scdn.co/image/ab67616d0000b273131815c9e03c070a5a953a43,['Carl Douglas'],,1974-01-01,[],0.07831863995756183
2024-05-28 11:58:00,"Tyler, The Creator",EARFQUAKE,28569,ezra,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,5hVghJ4KaYES3BFUATCYn0,IGOR,81.0,190066.0,2.0,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,"['Tyler, The Creator']",,2019-05-17,"['hip hop', 'rap']",0.15031094461923752
2024-05-28 11:58:00,Måneskin,Beggin',1718,ezra,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,3Wrjm47oTz2sjIgck11l5e,Chosen,81.0,211560.0,4.0,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,['Måneskin'],,2017-12-08,"['indie rock italiano', 'italian pop']",0.008120627717905086
2024-05-28 11:58:00,Måneskin,Beggin',766,ezra,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,3Wrjm47oTz2sjIgck11l5e,Chosen,81.0,211560.0,4.0,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,['Måneskin'],,2017-12-08,"['indie rock italiano', 'italian pop']",0.0036207222537341655
2024-05-28 11:58:00,Joan Jett & the Blackhearts,Bad Reputation,165039,ezra,https://open.spotify.com/track/7pu8AhGUxHZSCWTkQ2eb5M,7pu8AhGUxHZSCWTkQ2eb5M,Bad Reputation (Expanded Edition),66.0,169186.0,1.0,https://i.scdn.co/image/ab67616d0000b273649fa6da25444974c752db30,['Joan Jett & the Blackhearts'],,1981-01-23,"['glam punk', 'rock']",0.9754885155982174
2024-05-28 11:59:00,Black Eyed Peas,Let's Get It Started - Spike Mix,1300,ezra,https://open.spotify.com/track/4hfIVhq0F0zFUcrbecsYmo,4hfIVhq0F0zFUcrbecsYmo,Elephunk,71.0,217733.0,3.0,https://i.scdn.co/image/ab67616d0000b2735db09bde92cc685403d7068f,['Black Eyed Peas'],,2003-06-24,"['dance pop', 'pop', 'pop rap']",0.0059706153867351295
2024-05-28 11:59:00,Daryl Hall & John Oates,You Make My Dreams (Come True),9775,ezra,https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk,4o6BgsqLIBViaGVbx5rbRk,Voices,78.0,190626.0,8.0,https://i.scdn.co/image/ab67616d0000b273fe1a9aa59e3c6189a09ae37a,['Daryl Hall & John Oates'],,1980,"['album rock', 'classic rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",0.05127841952304513
2024-05-28 12:02:00,Paramore,Hard Times,8266,ezra,https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh,0w5Bdu51Ka25Pf3hojsKHh,After Laughter,72.0,182693.0,1.0,https://i.scdn.co/image/ab67616d0000b273dbd83e179619408e5d05cc99,['Paramore'],,2017-05-12,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",0.0452453022283284
2024-05-28 12:02:00,ABBA,Dancing Queen,6674,ezra,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,0GjEhVFGZW8afUYGChu3Rr,Arrival,82.0,230400.0,2.0,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0,['ABBA'],,1976,"['europop', 'swedish pop']",0.02896701388888889
2024-05-28 12:02:00,Nicki Minaj,Super Freaky Girl,170977,ezra,https://open.spotify.com/track/2yjlYDiNiQkdxVqTlaSrlX,2yjlYDiNiQkdxVqTlaSrlX,Queen Radio: Volume 1,66.0,170977.0,1.0,https://i.scdn.co/image/ab67616d0000b273facb808b493713699283feca,['Nicki Minaj'],,2022-08-26,"['hip pop', 'pop', 'queens hip hop', 'rap']",1.0
2024-05-28 12:02:00,Rihanna,FourFiveSeconds,6691,ezra,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,76.0,188238.0,1.0,https://i.scdn.co/image/ab67616d0000b27336a9ed72b45e54ff307641be,"['Rihanna', 'Kanye West', 'Paul McCartney']",,2015-01-24,"['barbadian pop', 'chicago rap', 'classic rock', 'hip hop', 'mellow gold', 'pop', 'rap', 'rock', 'soft rock', 'urban contemporary']",0.035545426534493565
2024-05-28 12:02:00,a-ha,Take on Me,1486,ezra,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,2WfaOiMkCvy7F5fcp2zZ8L,Hunting High and Low,83.0,225280.0,1.0,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,['a-ha'],,1985-06-01,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.006596235795454546
2024-05-28 12:02:00,Gnarls Barkley,Crazy,1416,ezra,https://open.spotify.com/track/6o1l9I0faXJN2iqulHrdCQ,6o1l9I0faXJN2iqulHrdCQ,St. Elsewhere,70.0,182066.0,2.0,https://i.scdn.co/image/ab67616d0000b273ab051a2c680f39c0d9827706,['Gnarls Barkley'],,2006-05-02,"['atl hip hop', 'neo soul']",0.007777399404611514
2024-05-28 12:02:00,Lesley Gore,"Sunshine, Lollipops And Rainbows",9009,ezra,https://open.spotify.com/track/0AZb6ryK8LsFcvY1jWHO61,0AZb6ryK8LsFcvY1jWHO61,Lesley Gore Sings Of Mixed-Up Hearts,57.0,96000.0,6.0,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac,['Lesley Gore'],,1963-11-01,"['brill building pop', 'bubblegum pop', 'classic girl group']",0.09384375
2024-05-28 12:03:00,ABBA,Lay All Your Love On Me,17298,ezra,https://open.spotify.com/track/4euAGZTszWPrriggYK0HG9,4euAGZTszWPrriggYK0HG9,Super Trouper,74.0,274466.0,9.0,https://i.scdn.co/image/ab67616d0000b2734d08fc99eff4ed52dfce91fa,['ABBA'],,1980,"['europop', 'swedish pop']",0.06302419971872654
2024-05-28 12:03:00,Maroon 5,One More Night,2136,ezra,https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo,4XNrMwGx1SqP01sqkGTDmo,Overexposed (Deluxe),69.0,219466.0,1.0,https://i.scdn.co/image/ab67616d0000b273ce7d499847da02a9cbd1c084,['Maroon 5'],,2012-01-01,['pop'],0.009732714862438829
2024-05-28 12:03:00,Natasha Bedingfield,Unwritten,1346,ezra,https://open.spotify.com/track/3U5JVgI2x4rDyHGObzJfNf,3U5JVgI2x4rDyHGObzJfNf,Unwritten,84.0,259333.0,4.0,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,['Natasha Bedingfield'],,2004-08-30,"['dance pop', 'pop', 'post-teen pop']",0.005190238033724979
2024-05-28 12:03:00,Calvin Harris,This Is What You Came For,20772,ezra,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,76.0,222160.0,1.0,https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf,"['Calvin Harris', 'Rihanna']",,2016-04-29,"['barbadian pop', 'dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance', 'urban contemporary']",0.09350018005041412
