endTime,artistName,trackName,msPlayed,user_id
2024-05-28 16:05:00,Deee-Lite,Groove Is in the Heart,1088,ezra
2024-05-28 16:05:00,Evanescence,Going Under,853,ezra
2024-05-28 16:06:00,Alicia Keys,Girl on Fire,29082,ezra
2024-05-28 16:06:00,Lady Gaga,Telephone,5367,ezra
2024-05-28 16:06:00,The Score,Unstoppable,512,ezra
2024-05-28 16:06:00,Imagine Dragons,Believer,746,ezra
2024-05-28 16:06:00,Basement Jaxx,Where's Your Head At,1216,ezra
2024-05-28 16:06:00,Shiro SAGISU,Number One - Bankai,5206,ezra
2024-05-28 16:06:00,小宮知子,全ての人の魂の戦い,3797,ezra
2024-05-28 16:06:00,Unknown Artist,Unknown Track,5093,ezra
2024-05-28 16:06:00,Unknown Artist,Unknown Track,5041,ezra
2024-05-28 16:30:00,Maroon 5,Maps,289,ezra
2024-05-28 16:30:00,Jack Stauber's Micropop,Coffee,746,ezra
2024-05-28 16:30:00,Elton John,I'm Still Standing,831,ezra
2024-05-28 16:30:00,Cage The Elephant,Cigarette Daydreams,682,ezra
2024-05-28 16:30:00,Cage The Elephant,Cigarette Daydreams,533,ezra
2024-05-28 16:30:00,Noah Kahan,Stick Season,917,ezra
2024-05-28 16:30:00,Noah Kahan,Stick Season,4778,ezra
2024-05-28 16:30:00,Counting Crows,Mr. Jones,444,ezra
2024-05-28 16:30:00,Naughty Boy,La La La,554,ezra
2024-05-28 16:30:00,Unknown Artist,Unknown Track,3630,ezra
2024-05-28 16:30:00,Unknown Artist,Unknown Track,6843,ezra
2024-05-28 16:30:00,Unknown Artist,Unknown Track,3761,ezra
2024-05-28 16:30:00,Lady Gaga,Telephone,3008,ezra
2024-05-28 16:30:00,Amy Macdonald,This Is The Life,682,ezra
2024-05-28 16:30:00,Radical Face,"Welcome Home, Son",703,ezra
2024-05-28 16:30:00,Calvin Harris,One Kiss (with Dua Lipa),1173,ezra
2024-05-28 16:30:00,Taylor Swift,The Man,728,ezra
2024-05-28 16:30:00,Glass Animals,The Other Side Of Paradise,649,ezra
2024-05-28 16:30:00,Katy Perry,Firework,2090,ezra
2024-05-28 16:30:00,The Rolling Stones,You Can't Always Get What You Want,746,ezra
2024-05-28 16:30:00,Britney Spears,...Baby One More Time,2172,ezra
2024-05-28 16:30:00,Shakira,Can't Remember to Forget You (feat. Rihanna),831,ezra
2024-05-28 16:30:00,Mother Mother,Body,597,ezra
2024-05-28 16:30:00,Unknown Artist,Unknown Track,4570,ezra
2024-05-28 16:30:00,Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2645,ezra
2024-05-28 16:30:00,Incubus,Drive,831,ezra
2024-05-28 16:30:00,4 Non Blondes,What's Up?,960,ezra
2024-05-28 16:30:00,Unknown Artist,Unknown Track,5354,ezra
2024-05-28 16:30:00,Nicki Minaj,Starships,2154,ezra
2024-05-28 16:30:00,Michael Jackson,Billie Jean,1088,ezra
2024-05-28 16:30:00,Twenty One Pilots,Heathens,682,ezra
2024-05-28 16:30:00,Miley Cyrus,Like a Prayer - Live,1173,ezra
2024-05-28 16:31:00,Nirvana,About A Girl,725,ezra
2024-05-28 16:31:00,The Mamas & The Papas,California Dreamin' - Single Version,1344,ezra
2024-05-28 16:31:00,Queen,Crazy Little Thing Called Love - Remastered 2011,2240,ezra
2024-05-28 16:31:00,Unknown Artist,Unknown Track,3552,ezra
2024-05-28 16:31:00,Little Mix,Power,1152,ezra
2024-05-28 16:31:00,Amy Winehouse,Back To Black,1762,ezra
2024-05-28 16:31:00,Gary Jules,Mad World,204,ezra
2024-05-28 16:31:00,Keane,Somewhere Only We Know,2282,ezra
2024-05-28 16:31:00,Unknown Artist,Unknown Track,3508,ezra
2024-05-28 16:31:00,Paloma Faith,Only Love Can Hurt Like This,1194,ezra
2024-05-28 16:31:00,The Irrepressibles,In This Shirt,597,ezra
2024-05-28 16:31:00,Broken Iris,A New Hope,3354,ezra
2024-05-28 16:34:00,Green Day,When I Come Around,1219,ezra
2024-05-28 16:34:00,fun.,We Are Young (feat. Janelle Monáe),12456,ezra
2024-05-28 16:34:00,Jim Croce,Time in a Bottle,1151,ezra
2024-05-28 16:34:00,Bring Me The Horizon,Can You Feel My Heart,960,ezra
2024-05-28 16:34:00,Joe Hisaishi,One Summer Day,1664,ezra
2024-05-28 16:34:00,Blonde Redhead,For the Damaged Coda,746,ezra
2024-05-28 16:34:00,Aerosmith,Walk This Way,682,ezra
2024-05-28 16:34:00,Unknown Artist,Unknown Track,6556,ezra
2024-05-28 16:34:00,Blue Öyster Cult,(Don't Fear) The Reaper,1791,ezra
2024-05-28 16:34:00,Coyote Theory,This Side of Paradise,6991,ezra
2024-05-28 16:34:00,Coldplay,Clocks,768,ezra
2024-05-28 16:34:00,The Beatles,Here Comes The Sun - Remastered 2009,1536,ezra
2024-05-28 16:34:00,Unknown Artist,Unknown Track,10187,ezra
2024-05-28 16:34:00,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",1024,ezra
2024-05-28 16:34:00,Original Cast of Billy Elliot,Electricity,5184,ezra
2024-05-28 16:34:00,Guns N' Roses,Sweet Child O' Mine,1258,ezra
2024-05-28 16:34:00,Unknown Artist,Unknown Track,5589,ezra
2024-05-28 16:34:00,Buffalo Springfield,For What It's Worth,938,ezra
2024-05-28 16:34:00,Kaden MacKay,Passing Through (Can't the Future Just Wait),853,ezra
2024-05-28 16:35:00,Adam Lambert,For Your Entertainment,1344,ezra
2024-05-28 16:35:00,Unknown Artist,Unknown Track,661,ezra
2024-05-28 16:35:00,The White Stripes,Icky Thump,661,ezra
2024-05-28 16:35:00,The Clash,Should I Stay or Should I Go - Remastered,426,ezra
2024-05-28 16:35:00,Lizzo,Good as Hell,1983,ezra
2024-05-28 16:35:00,Halsey,Walls Could Talk,469,ezra
2024-05-28 16:35:00,Unknown Artist,Unknown Track,618,ezra
