endTime,artistName,trackName,msPlayed,user_id
2023-12-20 13:21:00,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),1139,lissa
2023-12-20 16:54:00,boygenius,Bite The Hand,192070,lissa
2023-12-20 16:58:00,boygenius,Me & My Dog,206465,lissa
2023-12-20 17:01:00,boygenius,Souvenir,212467,lissa
2023-12-20 17:05:00,boygenius,Stay Down,240983,lissa
2023-12-20 17:10:00,boygenius,Salt In The Wound,251469,lissa
2023-12-20 17:13:00,boygenius,"Ketchum, ID",215689,lissa
2023-12-20 17:16:00,boygenius,Bite The Hand,192070,lissa
2023-12-20 17:20:00,boygenius,Me & My Dog,206465,lissa
2023-12-20 17:23:00,boygenius,Souvenir,212467,lissa
2023-12-20 17:27:00,boygenius,Stay Down,240983,lissa
2023-12-20 17:32:00,boygenius,Salt In The Wound,251469,lissa
2023-12-20 17:35:00,boygenius,"Ketchum, ID",215689,lissa
2023-12-20 17:38:00,boygenius,Bite The Hand,192070,lissa
2023-12-20 17:43:00,boygenius,Me & My Dog,206465,lissa
2023-12-20 17:46:00,boygenius,Souvenir,212467,lissa
2023-12-20 17:51:00,boygenius,Stay Down,240983,lissa
2023-12-20 17:55:00,boygenius,Salt In The Wound,251469,lissa
2023-12-20 17:59:00,boygenius,"Ketchum, ID",215689,lissa
2023-12-20 18:02:00,boygenius,Bite The Hand,192070,lissa
2023-12-20 18:05:00,boygenius,Me & My Dog,206465,lissa
2023-12-20 18:09:00,boygenius,Souvenir,212467,lissa
2023-12-20 18:13:00,boygenius,Stay Down,240983,lissa
2023-12-20 18:17:00,boygenius,Salt In The Wound,251469,lissa
2023-12-20 18:21:00,boygenius,"Ketchum, ID",215689,lissa
2023-12-20 18:24:00,boygenius,Bite The Hand,192070,lissa
2023-12-20 18:26:00,boygenius,Me & My Dog,127175,lissa
2023-12-20 18:30:00,Hozier,Talk,206546,lissa
2023-12-20 18:33:00,The Lumineers,Gale Song,193720,lissa
2023-12-20 18:37:00,Drew Holcomb & The Neighbors,The Wine We Drink,189240,lissa
2023-12-20 18:40:00,Sleeping At Last,Pacific,177192,lissa
2023-12-20 18:43:00,Noah Kahan,Mess,213320,lissa
2023-12-20 18:47:00,Keaton Henson,Emissary (feat. Ren Ford),249876,lissa
2023-12-20 18:52:00,Shakey Graves,Missing You,264874,lissa
2023-12-20 18:55:00,Shakey Graves,Good Police,194481,lissa
2023-12-20 19:14:00,Sleeping At Last,Earth,152608,lissa
2023-12-21 17:49:00,Hozier,Talk,206546,lissa
2023-12-21 17:53:00,Baby Queen,Dover Beach,218053,lissa
2023-12-21 17:58:00,Twenty One Pilots,March To the Sea,331760,lissa
2023-12-21 18:05:00,SIX,All You Wanna Do,410089,lissa
2023-12-21 18:08:00,Twenty One Pilots,Lane Boy,180390,lissa
2023-12-21 19:26:00,Holy Sons,Source Decay,287226,lissa
2023-12-21 19:32:00,Keaton Henson,No Witnesses,322329,lissa
2023-12-21 19:37:00,Twenty One Pilots,Isle Of Flightless Birds,345506,lissa
2023-12-21 19:41:00,The Wolfe Tones,Come Out Ye Black & Tans,184133,lissa
2023-12-21 19:44:00,Moddi,Where Is My Vietnam?,2200,lissa
2023-12-21 19:44:00,Courtney Act,Stayin' Alive,78563,lissa
2023-12-21 19:47:00,Gorillaz,Ascension (feat. Vince Staples),155973,lissa
2023-12-21 19:50:00,Bob the Drag Queen,Bitch Like Me,156923,lissa
2023-12-21 19:54:00,Watsky,Midnight Heart,277000,lissa
2023-12-21 20:00:00,Cavetown,Hug All Ur Friends,335101,lissa
2023-12-21 20:05:00,Car Seat Headrest,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),337106,lissa
2023-12-21 20:10:00,Sleeping At Last,January White,246213,lissa
2023-12-21 20:11:00,Florist,1914,93282,lissa
2023-12-21 20:14:00,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),174730,lissa
2023-12-22 00:04:00,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),8174,lissa
2023-12-22 00:07:00,Dr. Dog,Where'd All the Time Go?,234800,lissa
2023-12-22 00:10:00,Trixie Mattel,Christmas Without You,141375,lissa
2023-12-22 00:12:00,Creedence Clearwater Revival,Fortunate Son,140773,lissa
2023-12-22 00:15:00,Djo,End of Beginning,159245,lissa
2023-12-22 00:20:00,Keaton Henson,Judging Books By Their Covers,307973,lissa
2023-12-22 00:23:00,dodie,Secret For The Mad,197278,lissa
2023-12-22 00:26:00,Shakey Graves,Ready or Not (feat. Sierra Ferrell),143498,lissa
2023-12-22 00:30:00,Colter Wall,The Devil Wears a Suit and Tie,8486,lissa
2023-12-22 00:30:00,Dr. Dog,Nellie,217613,lissa
2023-12-22 04:27:00,Shannon Lay,Recording 15,242076,lissa
2023-12-22 04:31:00,Foreign Fields,A Better Person,249935,lissa
2023-12-22 04:35:00,Novo Amor,Emigrate,217640,lissa
2023-12-22 04:38:00,Old Sea Brigade,Love Brought Weight,185746,lissa
2023-12-22 04:41:00,Ten Kills the Pack,Only Thinking of You,173853,lissa
2023-12-22 04:41:00,Ezra Glatt,Moving Light,34786,lissa
2023-12-22 22:17:00,Brenda Lee,Rockin' Around The Christmas Tree,981,lissa
2023-12-22 22:20:00,Brenda Lee,Rockin' Around The Christmas Tree,125546,lissa
2023-12-22 22:22:00,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453,lissa
2023-12-22 22:24:00,Bobby Helms,Jingle Bell Rock,131733,lissa
2023-12-22 22:28:00,Rich Chambers,Snow Miser vs. Heat Miser,204000,lissa
2023-12-22 22:30:00,Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),155933,lissa
2023-12-22 22:32:00,Frank Sinatra,Jingle Bells - Remastered 1999,120693,lissa
2023-12-22 22:35:00,Andy Williams,It's the Most Wonderful Time of the Year,151933,lissa
2023-12-22 22:37:00,Bing Crosby,Winter Wonderland - Remastered 2006,144253,lissa
2023-12-22 22:40:00,Carpenters,Sleigh Ride,159440,lissa
2023-12-22 22:42:00,Burl Ives,A Holly Jolly Christmas,135533,lissa
2023-12-22 22:46:00,Eartha Kitt,Santa Baby,206507,lissa
2023-12-22 22:49:00,The Jackson 5,I Saw Mommy Kissing Santa Claus,181267,lissa
2023-12-22 22:51:00,Burl Ives,Rudolph The Red-Nosed Reindeer,130027,lissa
2023-12-22 22:52:00,Henry Janzen,Christmas Dreaming by the Fireplace,68105,lissa
2023-12-22 22:55:00,Bing Crosby,White Christmas - 1947 Version,177480,lissa
2023-12-22 22:57:00,Elvis Presley,Blue Christmas,129173,lissa
2023-12-22 22:58:00,Henry Janzen,Jolly Christmas and Fun by the Fireplace,61730,lissa
2023-12-22 23:01:00,Chuck Berry,Run Rudolph Run,165733,lissa
2023-12-22 23:03:00,Andy Williams,Sleigh Ride,128400,lissa
2023-12-22 23:06:00,Dean Martin,Silver Bells,142560,lissa
2023-12-22 23:09:00,Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,206600,lissa
2023-12-22 23:11:00,Henry Janzen,Snowmen on Christmas by the Fireplace,94405,lissa
2023-12-22 23:13:00,The Jackson 5,Santa Claus Is Coming To Town,144013,lissa
2023-12-22 23:17:00,Mariah Carey,All I Want for Christmas Is You,241107,lissa
2023-12-22 23:21:00,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,227653,lissa
2023-12-22 23:22:00,Henry Janzen,Elves Having Fun by the Fireplace,64215,lissa
2023-12-22 23:25:00,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,173493,lissa
2023-12-22 23:28:00,Vince Guaraldi Trio,Christmas Time Is Here,163093,lissa
2023-12-22 23:32:00,Wham!,Last Christmas,262960,lissa
2023-12-22 23:33:00,Henry Janzen,Santa Is Having so Much Fun on Christmas,65031,lissa
2023-12-22 23:36:00,Bing Crosby,Mele Kalikimaka (Merry Christmas),175333,lissa
2023-12-22 23:38:00,Alvin & The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,141467,lissa
2023-12-22 23:42:00,Kelly Clarkson,Underneath the Tree,229640,lissa
2023-12-22 23:43:00,Henry Janzen,Feeling Cheeky on Christmas Day,68422,lissa
2023-12-22 23:46:00,Eagles,Please Come Home for Christmas - 2013 Remaster,177440,lissa
2023-12-22 23:56:00,John Williams,Carol of the Bells,32000,lissa
2023-12-23 03:11:00,Glee Cast,I Feel Pretty / Unpretty,237333,lissa
2023-12-23 15:09:00,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),182906,lissa
2023-12-23 15:13:00,The Chicks,Goodbye Earl,258640,lissa
2023-12-23 15:16:00,Bob the Drag Queen,BLACK (feat. Basit & Ocean Kelly),186779,lissa
2023-12-23 15:20:00,Hozier,Work Song,218152,lissa
2023-12-23 17:50:00,Braden Bales,CHRONICALLY CAUTIOUS,119571,lissa
2023-12-23 17:53:00,Noah Kahan,Stick Season,182346,lissa
2023-12-23 17:54:00,Troye Sivan,FOOLS,86101,lissa
2023-12-25 07:59:00,Guided Meditation,45 Minute Guided Meditation for Deep Sleep,740090,lissa
2023-12-25 08:02:00,Lunar Skybox,Rise,197057,lissa
2023-12-25 08:03:00,Chakra Waves,Mudra,60240,lissa
2023-12-25 08:05:00,Dreamy Thoughts,Spring,130909,lissa
2023-12-25 08:07:00,Silkroad,Nocturno,98025,lissa
2023-12-25 08:10:00,Dusty Clav,Where Are You,202800,lissa
2023-12-25 08:12:00,Ahzura,Ambiences,80640,lissa
2023-12-25 08:13:00,Spiritual Flower,Soothe,68160,lissa
2023-12-25 08:13:00,Opus Monik,Waves,16075,lissa
2023-12-25 08:14:00,Spiritual Flower,Peace & Love,57600,lissa
2023-12-25 08:14:00,slowbomb,Marbles,8225,lissa
2023-12-25 08:18:00,Sunset Chamber,Breathe,220000,lissa
2023-12-25 08:21:00,Nordic Winds,Change,182558,lissa
2023-12-25 08:24:00,Loud Lullaby,Hope,163500,lissa
2023-12-25 08:25:00,Pure Healing Waves,Morning Stretch,74880,lissa
2023-12-25 08:27:00,orbital voices,Always,123653,lissa
2023-12-25 10:59:00,Guided Meditation,30 Minute Guided Meditation for Deep Sleep,3121408,lissa
2023-12-25 11:00:00,Jason Stephenson,Guided Sleep Meditation Forest Relax,66635,lissa
2023-12-25 16:28:00,Hanson,What Christmas Means To Me,1728,lissa
2023-12-25 16:28:00,Billy May,"Rudolph, The Red-Nosed Reindeer - Remastered 1996",1429,lissa
2023-12-25 16:28:00,Trans-Siberian Orchestra,Wizards in Winter - Instrumental,1429,lissa
2023-12-25 16:31:00,Billy May,"Rudolph, The Red-Nosed Reindeer - Remastered 1996",159227,lissa
2023-12-25 16:35:00,Trans-Siberian Orchestra,Christmas Eve / Sarajevo 12/24 - Instrumental; 2016 Remaster,205320,lissa
2023-12-25 16:39:00,*NSYNC,"Merry Christmas, Happy Holidays",255307,lissa
2023-12-25 16:43:00,Mariah Carey,Silent Night,219293,lissa
2023-12-25 16:45:00,Perry Como,Have Yourself a Merry Little Christmas,169333,lissa
2023-12-25 16:50:00,Michael Bublé,I'll Be Home for Christmas,267609,lissa
2023-12-25 16:54:00,John Williams,"Finale (from the motion picture, ""Home Alone 2: Lost In New York)",235267,lissa
2023-12-25 16:57:00,Perry Como,(There's No Place Like) Home for the Holidays - 1959 Version,178293,lissa
2023-12-25 16:59:00,John Legend,What Christmas Means to Me (feat. Stevie Wonder),160227,lissa
2023-12-25 17:02:00,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth),151893,lissa
2023-12-25 17:03:00,Henry Janzen,Jolly Christmas and Fun by the Fireplace,61730,lissa
2023-12-25 17:06:00,Frank Sinatra,The First Noel - Remastered 1999,161373,lissa
2023-12-25 17:10:00,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",267600,lissa
2023-12-25 17:13:00,The Ronettes,I Saw Mommy Kissing Santa Claus,157613,lissa
2023-12-25 17:16:00,Eagles,Please Come Home for Christmas - 2013 Remaster,177440,lissa
2023-12-25 17:19:00,Perry Como,(There's No Place Like) Home for the Holidays - 1954 Version,173400,lissa
2023-12-25 17:21:00,Frank Sinatra,Mistletoe And Holly - Remastered 1999,136427,lissa
2023-12-25 17:24:00,CeeLo Green,What Christmas Means to Me,197227,lissa
2023-12-25 17:28:00,John Legend,Happy Xmas (War Is Over),210787,lissa
2023-12-25 17:30:00,Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),155933,lissa
2023-12-25 17:34:00,The Crystals,Santa Claus Is Coming to Town,204000,lissa
2023-12-25 17:37:00,Bing Crosby,The Little Drummer Boy - Remastered 2006,180040,lissa
2023-12-25 17:40:00,Lou Rawls,Santa Claus Is Comin' To Town,176520,lissa
2023-12-25 17:41:00,Henry Janzen,Christmas Angels Cheer Along on Christmas,64223,lissa
2023-12-25 17:43:00,Ella Fitzgerald,Frosty The Snowman,131733,lissa
2023-12-25 17:45:00,Elvis Presley,Santa Claus Is Back In Town,142600,lissa
2023-12-25 17:48:00,Stevie Wonder,Someday At Christmas,168827,lissa
2023-12-25 17:52:00,John Lennon,Happy Xmas (War Is Over) - Remastered 2010,214333,lissa
2023-12-25 17:54:00,Frank Sinatra,Hark! The Herald Angels Sing - Remastered 1999,141040,lissa
2023-12-25 17:57:00,The Drifters,White Christmas,158533,lissa
2023-12-25 18:00:00,Andy Williams,The First Noël,187000,lissa
2023-12-25 18:03:00,José Feliciano,Feliz Navidad,182067,lissa
2023-12-25 18:07:00,Donny Hathaway,This Christmas,231173,lissa
2023-12-25 18:10:00,The Supremes,My Favorite Things,168800,lissa
2023-12-25 18:11:00,Henry Janzen,There's Always Santa Magic by the Fireplace,65071,lissa
2023-12-25 18:13:00,Stevie Wonder,Silver Bells,142560,lissa
2023-12-25 18:17:00,Kelly Clarkson,Under The Mistletoe,225688,lissa
2023-12-25 18:20:00,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,165667,lissa
2023-12-25 18:24:00,Kenny G,Sleigh Ride,225907,lissa
