endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-13 14:43:00,Noah Kahan,Strawberry Wine,4633,annie,https://open.spotify.com/track/7Gvf6Li9MYft4fUijkFjKq,7Gvf6Li9MYft4fUijkFjKq,Stick Season,63.0,285913.0,9.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",1.6204229958064167
2023-12-13 14:47:00,Noah Kahan,New Perspective,256871,annie,https://open.spotify.com/track/1M39ETXmej4g9EMSeXPUgj,1M39ETXmej4g9EMSeXPUgj,Stick Season,71.0,256871.0,6.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 14:50:00,Noah Kahan,No Complaints,205432,annie,https://open.spotify.com/track/52DudaVZObvmBgEX6IObHX,52DudaVZObvmBgEX6IObHX,Stick Season (We'll All Be Here Forever),65.0,205432.0,18.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 14:55:00,Noah Kahan,You’re Gonna Go Far,286369,annie,https://open.spotify.com/track/4nHJcUtNSUVjXRnjdP29Bk,4nHJcUtNSUVjXRnjdP29Bk,Stick Season (We'll All Be Here Forever),80.0,286369.0,20.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 22:08:00,Noah Kahan,Dial Drunk,213817,annie,https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK,22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),79.0,213817.0,1.0,https://i.scdn.co/image/ab67616d0000b273f519f148d88bf65074b4a3a9,"['Noah Kahan', 'Post Malone']",2023-07-18,"['dfw rap', 'melodic rap', 'pop', 'pov: indie', 'rap', 'singer-songwriter pop']",100.0
2023-12-13 22:13:00,Noah Kahan,The View Between Villages - Extended,292903,annie,https://open.spotify.com/track/5ihBtaVVMqO5VqJA5wnmfy,5ihBtaVVMqO5VqJA5wnmfy,Stick Season (We'll All Be Here Forever),60.0,292903.0,21.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 22:17:00,Noah Kahan,She Calls Me Back,243815,annie,,,,,,,,,,,
2023-12-13 22:20:00,Richy Mitch & The Coal Miners,Sage,29339,annie,https://open.spotify.com/track/62PCV9ANdpPd9FhWgNljeW,62PCV9ANdpPd9FhWgNljeW,RMCM,56.0,120058.0,14.0,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a,['Richy Mitch & The Coal Miners'],2017-05-17,['modern folk rock'],24.437355278282162
2023-12-13 22:20:00,Zach Bryan,Spotless (feat. The Lumineers),11391,annie,https://open.spotify.com/track/0HEytGQM3bG1vKxER7IgVK,0HEytGQM3bG1vKxER7IgVK,Zach Bryan,77.0,169467.0,13.0,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef,"['Zach Bryan', 'The Lumineers']",2023-08-25,"['classic oklahoma country', 'folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']",6.721662624581777
2023-12-13 22:20:00,Paris Paloma,It's Called: Freefall,158297,annie,https://open.spotify.com/track/2IRjyyiU5P9WnmXJKcnwww,2IRjyyiU5P9WnmXJKcnwww,It's Called: Freefall,64.0,158297.0,1.0,https://i.scdn.co/image/ab67616d0000b27379bfd656480d66304de56a8a,['Paris Paloma'],2022-07-22,['singer-songwriter pop'],100.0
