endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-13 15:04:00,Simon & Garfunkel,Scarborough Fair / Canticle,190346,shari,https://open.spotify.com/track/3g2fYZW5v2od8KIF7VktT0,3g2fYZW5v2od8KIF7VktT0,"Parsley, Sage, Rosemary And Thyme",57.0,190346.0,1.0,https://i.scdn.co/image/ab67616d0000b273fb107b5a07df183f1836d9cb,['Simon & Garfunkel'],1966-10-10,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'soft rock']",100.0
2023-12-13 15:06:00,Simon & Garfunkel,Patterns,74754,shari,https://open.spotify.com/track/4UXEoEb1hOcOI8Fnz2sHlV,4UXEoEb1hOcOI8Fnz2sHlV,"Parsley, Sage, Rosemary And Thyme",34.0,162586.0,2.0,https://i.scdn.co/image/ab67616d0000b273fb107b5a07df183f1836d9cb,['Simon & Garfunkel'],1966-10-10,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'soft rock']",45.97812849814867
2023-12-13 15:08:00,CoComelon,Clean up Song,157824,shari,https://open.spotify.com/track/2GToYdregYT3o89jbo9daC,2GToYdregYT3o89jbo9daC,"CoComelon Kids Hits, Vol. 4",41.0,157824.0,10.0,https://i.scdn.co/image/ab67616d0000b273200258a047cc9407facfb606,['CoComelon'],2020-06-04,"[""children's music"", ""preschool children's music""]",100.0
2023-12-13 15:11:00,CoComelon,Clean up Song,157824,shari,https://open.spotify.com/track/2GToYdregYT3o89jbo9daC,2GToYdregYT3o89jbo9daC,"CoComelon Kids Hits, Vol. 4",41.0,157824.0,10.0,https://i.scdn.co/image/ab67616d0000b273200258a047cc9407facfb606,['CoComelon'],2020-06-04,"[""children's music"", ""preschool children's music""]",100.0
2023-12-13 15:14:00,CoComelon,Clean up Song,157824,shari,https://open.spotify.com/track/2GToYdregYT3o89jbo9daC,2GToYdregYT3o89jbo9daC,"CoComelon Kids Hits, Vol. 4",41.0,157824.0,10.0,https://i.scdn.co/image/ab67616d0000b273200258a047cc9407facfb606,['CoComelon'],2020-06-04,"[""children's music"", ""preschool children's music""]",100.0
2023-12-13 16:38:00,CoComelon,Clean up Song,17442,shari,https://open.spotify.com/track/2GToYdregYT3o89jbo9daC,2GToYdregYT3o89jbo9daC,"CoComelon Kids Hits, Vol. 4",41.0,157824.0,10.0,https://i.scdn.co/image/ab67616d0000b273200258a047cc9407facfb606,['CoComelon'],2020-06-04,"[""children's music"", ""preschool children's music""]",11.05155109489051
2023-12-13 16:40:00,Ella Fitzgerald,Frosty The Snowman,131733,shari,https://open.spotify.com/track/65irrLqfCMRiO3p87P4C0D,65irrLqfCMRiO3p87P4C0D,Ella Wishes You A Swinging Christmas (Expanded Edition),80.0,131733.0,11.0,https://i.scdn.co/image/ab67616d0000b27356849c42c652a7e4025fd6eb,['Ella Fitzgerald'],1960-01-01,"['adult standards', 'jazz', 'jazz blues', 'soul', 'swing', 'vocal jazz']",100.0
2023-12-13 16:42:00,Brenda Lee,Santa Claus Is Coming To Town,133133,shari,https://open.spotify.com/track/7xrpNuqDgFlf10X93CwixY,7xrpNuqDgFlf10X93CwixY,Merry Christmas From Brenda Lee,57.0,133133.0,5.0,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,['Brenda Lee'],1964-10-19,"['adult standards', 'easy listening', 'lounge', 'rockabilly']",100.0
2023-12-13 16:45:00,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch",176333,shari,https://open.spotify.com/track/6ZgigeSB0XUMqc0jjzaq6d,6ZgigeSB0XUMqc0jjzaq6d,How The Grinch Stole Christmas,73.0,176333.0,4.0,https://i.scdn.co/image/ab67616d0000b2733c7c2f36269debe54658e0f2,['Thurl Ravenscroft'],1966-12-18,['movie tunes'],100.0
2023-12-13 16:49:00,Zooey Deschanel,"Baby, It's Cold Outside",212426,shari,https://open.spotify.com/track/0rzY0whyLE68ENX7mvoHAN,0rzY0whyLE68ENX7mvoHAN,Elf (Music from the Major Motion Picture),63.0,212426.0,5.0,https://i.scdn.co/image/ab67616d0000b273df891f2ba15b9f86d87964a4,"['Zooey Deschanel', 'Leon Redbone']",2003-11-04,['acoustic blues'],100.0
2023-12-13 16:53:00,*NSYNC,"Merry Christmas, Happy Holidays",255306,shari,https://open.spotify.com/track/4v9WbaxW8HdjqfUiWYWsII,4v9WbaxW8HdjqfUiWYWsII,Home For Christmas,75.0,255306.0,4.0,https://i.scdn.co/image/ab67616d0000b273ad88195f11e14785ebe8f6b8,['*NSYNC'],1998-10-27,"['boy band', 'dance pop', 'pop']",100.0
